tweet_id,sentiment
1212836996349124609,Positive
1212980145675476993,Neutral
1213053597874823168,Neutral
1204995683301724161,Neutral
1206853401570619392,Neutral
1213050213314813953,Neutral
1201093243250839553,Neutral
1213262080788307973,Negative
1201207163319914498,Negative
1200931502223175682,Neutral
1216592947761672193,Neutral
1201279740642054144,Neutral
1201353212118347777,Neutral
1201070566079451136,Negative
1216310980059201537,Neutral
1212276450008715264,Neutral
1212784121212219394,Neutral
1213212218134814720,Negative
1214177442866356224,Negative
1212410831251628034,Negative
1205287692172292097,Positive
1222913858853122050,Mixed
1222922843324866561,Neutral
1212361653897121792,Neutral
1213031019227631616,Neutral
1212274810623086592,Negative
1212923954832269312,Neutral
1201196019524030465,Negative
1212214079546249216,Positive
1214175830806614016,Negative
1201203487083835392,Neutral
1201153645934530560,Neutral
1214225245818613760,Neutral
1212766138075144192,Neutral
1216348035694972928,Negative
1214728445256708099,Negative
1212228124227727360,Neutral
1214117608447979520,Positive
1201295585548079104,Neutral
1214185295589117952,Neutral
1212267157423378432,Neutral
1201174482620178437,Negative
1216257261527609346,Negative
1201134716621074434,Neutral
1212454379825049600,Neutral
1200923729813004288,Negative
1201244648339070977,Negative
1213944451212574721,Neutral
1212926809525903360,Negative
1201341906342567936,Neutral
1213876198473961472,Neutral
1214193286778359808,Positive
1212406404729966593,Neutral
1214190220389818369,Neutral
1201513345112854528,Negative
1200985816295714818,Neutral
1213809969180614657,Positive
1216804383834415106,Neutral
1214174720494653440,Neutral
1213118445853786115,Neutral
1201851361564012544,Neutral
1201389033190051840,Neutral
1214851906675380224,Neutral
1213078158926393345,Neutral
1213870689138233344,Negative
1213256350161080322,Neutral
1212256496181841921,Neutral
1212828177069944835,Neutral
1215481154880622592,Neutral
1213121677745364994,Neutral
1212162766947176448,Neutral
1201818738657517570,Neutral
1212321883154190336,Negative
1217454918694588416,Neutral
1213933069297696770,Neutral
1201058431890853889,Positive
1213927529200963586,Positive
1213165574177656837,Positive
1213057139134078977,Neutral
1213013599737851904,Neutral
1213180117104631808,Neutral
1213109628436963328,Neutral
1217454434038403072,Neutral
1201334888751874049,Neutral
1213109602201559040,Negative
1214156112737525761,Neutral
1201510491358666754,Positive
1212911005635895307,Positive
1213831555518521347,Negative
1212371708339986432,Neutral
1201385095501897728,Positive
1213190336375349249,Positive
1213087773978251266,Neutral
1213870072244121601,Positive
1216068553364762625,Neutral
1209584947033526272,Neutral
1213288702216212481,Positive
1212384264152604675,Positive
1213150674592129025,Positive
1213086381146288128,Neutral
1201229169755074561,Neutral
1201158145130807301,Positive
1214023771469864962,Negative
1213052204388618250,Neutral
1210264662270300160,Positive
1212972346656673792,Negative
1212781716848467970,Negative
1212754209847808000,Positive
1213088550943629312,Negative
1212765817651302400,Positive
1214111479332560896,Neutral
1214818160781729792,Neutral
1201462204178063360,Neutral
1212292257581273089,Neutral
1214179700232380426,Negative
1213125637696831488,Neutral
1213269937135013889,Neutral
1201208213099753473,Neutral
1216603787777003520,Negative
1212459926922153986,Positive
1213312414122434560,Neutral
1212840587273093125,Positive
1212935385694777352,Positive
1214977842561372162,Positive
1213015736324636673,Negative
1216364356675493888,Positive
1216260399525482496,Neutral
1212955272299393025,Negative
1216268107339223040,Negative
1213184175941079040,Positive
1212830230508904452,Neutral
1213235549445726213,Neutral
1201357873646833664,Positive
1200918007192674309,Neutral
1213987205812805632,Negative
1213080495149453312,Neutral
1201005447798493184,Negative
1214062792321511425,Negative
1212839943548084235,Negative
1216742145400492033,Neutral
1213292054660493312,Negative
1213041463510089728,Neutral
1213902420805373964,Positive
1214221810482532353,Positive
1212868304404135936,Positive
1201166268193263620,Positive
1212272662887772160,Neutral
1213032801110499329,Neutral
1213232549801209862,Neutral
1212216878308954113,Neutral
1214988736896917504,Positive
1213292849732694017,Negative
1212717097874313217,Neutral
1222921903071027203,Neutral
1202972769165729799,Positive
1214136886937243648,Neutral
1214132640674144258,Neutral
1214024544610111488,Neutral
1214092104378568705,Neutral
1213843087014973440,Neutral
1212223196952514561,Neutral
1215896214249623553,Negative
1216268743602397185,Neutral
1214061615617912832,Positive
1223054960331497473,Negative
1217373345345347584,Neutral
1212377440078700550,Positive
1212878782987718657,Positive
1212823611645612034,Neutral
1213246648924753927,Negative
1201524163271200769,Negative
1223022906034225156,Negative
1201032747218653184,Neutral
1201218825611558913,Neutral
1212997637735145472,Neutral
1212504987840000001,Negative
1212837907465154561,Negative
1214111591626690561,Positive
1213054989154865152,Neutral
1214066936180551680,Neutral
1212178402721091589,Mixed
1206943593593790466,Neutral
1212783441764376578,Neutral
1212481214273204224,Negative
1214202613790597120,Neutral
1212511301248770048,Negative
1214189278147813376,Negative
1212709257583325184,Positive
1201422415718494209,Neutral
1213871713370415108,Negative
1201188587481337856,Neutral
1201217135294517253,Neutral
1213133895820103680,Positive
1212478891379609600,Neutral
1212708062840205312,Neutral
1213987939518177280,Negative
1215933579894587392,Negative
1213111183022186496,Neutral
1200957218977435648,Neutral
1213175210662187009,Negative
1214026888613634048,Negative
1212216395951419392,Neutral
1212758865210740738,Mixed
1213068866852511744,Negative
1213150247104503811,Negative
1212744923860152320,Neutral
1216482989502271488,Positive
1213043691620831233,Neutral
1216338924173393921,Neutral
1201194827305623553,Neutral
1213674416460222465,Positive
1212164403157561346,Positive
1212838709088919567,Negative
1214788054294188032,Negative
1212414001356754951,Mixed
1212481520960757760,Positive
1212928502699298816,Positive
1201006033226911749,Neutral
1212383953606320128,Neutral
1216705196857929728,Neutral
1212573086660415488,Negative
1212872260245168128,Neutral
1212955041990090753,Neutral
1214852772669149185,Positive
1201013867897401344,Positive
1201172823328350208,Negative
1215366396311494658,Neutral
1215333874638761984,Negative
1214067905937203203,Neutral
1212251417194434560,Negative
1201166559168720897,Neutral
1212279311475961857,Negative
1213062995150028802,Neutral
1216268064322392064,Positive
1213772973766782981,Negative
1212459076694790145,Neutral
1213239563340132352,Neutral
1213740201199251456,Neutral
1201131805346275333,Positive
1201397203895562241,Neutral
1212793771559194626,Neutral
1212474085328015360,Neutral
1213055891655872512,Neutral
1213935233885769730,Neutral
1213038315638841345,Neutral
1214107478776004610,Neutral
1213177810782691331,Negative
1212382962546819072,Neutral
1213313202836123654,Neutral
1214972107911811073,Neutral
1212377799476043777,Positive
1201239225640861696,Neutral
1222758472640552960,Positive
1212474531568345091,Negative
1216104794294755329,Neutral
1214094269029507073,Negative
1212914983404589056,Neutral
1213850333723660288,Negative
1212471075021479937,Negative
1212261887322275841,Neutral
1212276044755087361,Neutral
1212968120702382080,Negative
1213831689488781312,Negative
1212524405194137606,Positive
1201401746393837568,Neutral
1212760872503926784,Negative
1216643179732242433,Negative
1212898541347262464,Positive
1212294512258797569,Positive
1201395173554638848,Negative
1212269003466518528,Negative
1215983825462972418,Negative
1202792195507376129,Positive
1214100660192333827,Neutral
1214012774784757762,Negative
1201525130083606528,Neutral
1212828758043967488,Negative
1216635668669046784,Positive
1213167838459940864,Negative
1212316871556513792,Negative
1216012387926650881,Negative
1201413642849325056,Neutral
1216628734658256896,Neutral
1213839593696575488,Neutral
1201387473588359168,Negative
1222915184177700869,Negative
1212291714708385793,Neutral
1212530050517614594,Neutral
1201569633549074432,Neutral
1212253479860760576,Neutral
1214114883601682432,Negative
1213027345445117952,Neutral
1202451038407671808,Negative
1214218155498729476,Mixed
1212484103196598272,Neutral
1201214219355672577,Neutral
1213025561691508737,Neutral
1213289648254017536,Negative
1214989112748466177,Neutral
1213233609185878021,Positive
1212430348602281986,Neutral
1213075621951234048,Positive
1216354174306340864,Neutral
1212322883185397761,Neutral
1214095644744462336,Positive
1201160945151684611,Neutral
1212477876785729536,Positive
1201176231397543937,Neutral
1216632802654990336,Positive
1213228426020167680,Neutral
1201448330116636673,Neutral
1212298751831924736,Positive
1201170663714775042,Positive
1201017544636870662,Positive
1201222941343698946,Positive
1212462830164856833,Positive
1201371114427076608,Positive
1213116024205271042,Negative
1213891063028633603,Negative
1214184938892931072,Neutral
1213931228442873862,Neutral
1214249215896850433,Positive
1214755138533023744,Neutral
1214107654190178304,Neutral
1201168017830416385,Positive
1214227317645619200,Neutral
1212282727644508161,Neutral
1212159646741520385,Positive
1213166483410423809,Neutral
1212304055403454466,Negative
1213996385579732994,Positive
1212887666246721536,Negative
1212746611476045824,Neutral
1212771924276891648,Positive
1201139407123812352,Negative
1213832614601207811,Neutral
1201134725496279041,Neutral
1201426394833674242,Neutral
1214132594704449536,Positive
1216060424711495683,Negative
1212760089519673344,Neutral
1212345879413346304,Neutral
1201457585397882880,Positive
1212260865023643648,Neutral
1213052314912743425,Neutral
1212972661166477312,Neutral
1212906330966482944,Positive
1215998888311762945,Neutral
1213161957139845121,Neutral
1201080843927728130,Neutral
1214704298107580419,Neutral
1212217229426806785,Neutral
1213023508466405378,Neutral
1212196768219324416,Neutral
1212466002014998528,Negative
1212760580047753217,Neutral
1213115734181761026,Positive
1209580405042634753,Neutral
1212462917456662528,Negative
1212832022131023876,Negative
1213892278579798016,Negative
1213824637932593153,Negative
1213038843982692352,Negative
1213817469397348352,Neutral
1212301323141603328,Positive
1214688322494185472,Negative
1201201519493820418,Neutral
1216314218103918593,Negative
1210029539021094912,Neutral
1213323530894528512,Neutral
1213102646330040322,Neutral
1201009139062886400,Neutral
1223055398451720192,Neutral
1212802209622188032,Neutral
1201518201873543168,Negative
1204130344158597122,Neutral
1215906204481990656,Neutral
1213982200250740736,Neutral
1212416709094760448,Negative
1213798215415468033,Neutral
1213155025385639943,Positive
1213194159659585536,Positive
1216390910474194944,Neutral
1213728294471917569,Positive
1201243944216137731,Negative
1203096715022213125,Positive
1201259153060057088,Neutral
1212954788251553792,Neutral
1213060308924805122,Neutral
1212483674425430016,Positive
1212840059206021120,Positive
1212735443009261574,Negative
1213917546493202434,Neutral
1213091002321440769,Negative
1201108191834202113,Negative
1212888650016591873,Negative
1213300990327316480,Neutral
1201076233234194432,Neutral
1212445231922200576,Negative
1214781051970543616,Neutral
1213217797947482112,Neutral
1216744544223531010,Neutral
1212726870808113154,Neutral
1216637823467630592,Negative
1214781271395753984,Neutral
1212959141058113536,Neutral
1213972519281156097,Neutral
1212830496213725185,Positive
1212446935774306304,Negative
1214029084726104064,Neutral
1216636032092819456,Neutral
1213076564243554305,Neutral
1214744217760813056,Negative
1215300582010998784,Neutral
1215369475975000065,Neutral
1214229020491108352,Neutral
1213019684649361409,Neutral
1212377529878749185,Positive
1212826276186279937,Neutral
1207091850038972420,Negative
1214705041132720129,Neutral
1212851821489905664,Neutral
1212350420670124033,Neutral
1216566748910116865,Neutral
1212937356912799745,Negative
1217433542076051457,Neutral
1216074863636549633,Neutral
1213148867639828480,Neutral
1214841409255198720,Negative
1212721018197991425,Negative
1201237002118668288,Negative
1215902328823451648,Negative
1212962293908230151,Negative
1212458626247462912,Neutral
1212425404784500737,Neutral
1212924758288764929,Neutral
1201151529526448128,Positive
1201119425488916480,Neutral
1213854546788782081,Neutral
1214084874388328450,Neutral
1216119393320603648,Negative
1201421138154393600,Neutral
1201173807597309952,Positive
1212509894420705282,Neutral
1212793643372818432,Positive
1201248222569738245,Positive
1201579200358027265,Neutral
1201239462682005507,Negative
1212793180124581888,Neutral
1214230461255471105,Neutral
1212771972746268672,Negative
1213778005698523139,Neutral
1213997632785244160,Negative
1212851630762315776,Neutral
1214824884100046850,Neutral
1216033873471188992,Negative
1213025085671563265,Negative
1217467147204661250,Neutral
1215019779846819846,Neutral
1214077096655540224,Positive
1212274523032166400,Neutral
1216464129269149696,Positive
1213046698777305089,Neutral
1212358182506565632,Negative
1212203726754201600,Negative
1210152409487552512,Neutral
1212763071971762176,Negative
1200980774276804608,Negative
1213203859000217602,Negative
1213144513222500352,Neutral
1212293238037602304,Neutral
1216701588032671744,Neutral
1213177775173058562,Neutral
1212960909125201923,Neutral
1201373863453478917,Mixed
1214183798688145410,Negative
1213857633796608006,Neutral
1212424808673218560,Neutral
1201160502019317761,Neutral
1212347308978950146,Negative
1213212527854792706,Neutral
1213055920739102721,Positive
1211212888393867264,Negative
1216108008025051142,Neutral
1213745012418207746,Neutral
1213726997077209088,Neutral
1212457243129630720,Neutral
1214832151801344000,Negative
1213988605015863296,Neutral
1212715148105977856,Negative
1215317797129129984,Negative
1214952722522353667,Neutral
1212798261523861505,Neutral
1213876373804244992,Negative
1201215484030529537,Neutral
1213114473189429250,Neutral
1214046640446812161,Neutral
1201470445918314496,Neutral
1200953178587631616,Neutral
1213163592264167429,Negative
1212860060327505920,Negative
1214142710120103936,Neutral
1214673622016487424,Neutral
1212715791713554437,Negative
1216062208951693312,Neutral
1212477086193074177,Negative
1212931258206105600,Negative
1212507685469458446,Neutral
1201008789446635520,Neutral
1213885844748165120,Negative
1212289697453658112,Positive
1201510488703688704,Neutral
1222932488814833664,Neutral
1213887371898437638,Neutral
1214806672373207043,Neutral
1200955107560579072,Neutral
1212504199260508160,Positive
1214244914919301120,Neutral
1212830500055896066,Neutral
1214006096555204608,Neutral
1211072441520254976,Positive
1212755922621210626,Negative
1212314478198632448,Negative
1212719004453888000,Neutral
1212896795707052032,Neutral
1201508819685253132,Neutral
1214744719286308864,Neutral
1201383849202204672,Negative
1214181033744183296,Neutral
1213807592763543553,Neutral
1213837309356974080,Neutral
1200982794224181248,Neutral
1212932448151121925,Neutral
1201264924808187904,Neutral
1212331486365573121,Neutral
1212217764175384576,Neutral
1212914173233041420,Neutral
1213217694343974912,Neutral
1212382305987235844,Mixed
1201510504776294400,Neutral
1212823274293469184,Neutral
1213027225005707264,Positive
1214172677235265536,Positive
1216734893465534465,Neutral
1213000747304001536,Neutral
1212347394945363968,Neutral
1213004545682542593,Positive
1213976371577458689,Positive
1213054568050900994,Neutral
1216090713101938690,Mixed
1201169190339710976,Negative
1214990995714199553,Neutral
1214973921583357953,Neutral
1213861185591922700,Neutral
1201499764937895936,Negative
1212810641062449152,Neutral
1214774025030979584,Neutral
1200943119413497856,Negative
1200963432343670784,Neutral
1214074935376850945,Mixed
1201243874208841728,Mixed
1212979522544578561,Neutral
1201187776944840704,Neutral
1216064677798711299,Neutral
1212296382423404544,Positive
1214205325420703744,Positive
1212416917773987841,Neutral
1212720947658153984,Neutral
1213951704909123586,Neutral
1212455444746252290,Neutral
1213066827045191680,Negative
1216408485774155776,Neutral
1212431923647307777,Positive
1213143543109148672,Neutral
1212723232106799104,Positive
1203807806345756672,Positive
1213153307809763328,Positive
1216358903086243840,Neutral
1213870635962830848,Negative
1214171625471578112,Neutral
1212426273856851969,Neutral
1209426628138418176,Positive
1201056167746818054,Neutral
1212176161813487616,Neutral
1217529147175723008,Negative
1215337725546631168,Negative
1212391329654878208,Neutral
1201071792653307904,Neutral
1213173810620456962,Positive
1216396909411217410,Neutral
1212392964942643203,Positive
1212404985092345858,Neutral
1213173271388180481,Neutral
1212724698334814209,Neutral
1212262062786859009,Neutral
1204070812392792064,Neutral
1201366075172147206,Neutral
1212879154053562369,Positive
1213907875174780929,Neutral
1201129563394322432,Positive
1213748461830582272,Negative
1213086979765653505,Positive
1217532267356131328,Neutral
1212735967825711104,Neutral
1201509413892308998,Neutral
1214038578315112451,Positive
1213887073385689089,Neutral
1213123308809572352,Neutral
1213913155568623616,Neutral
1214177248246403075,Neutral
1213259902170419201,Negative
1212449361013202944,Neutral
1201465969710944259,Neutral
1213033799061135360,Negative
1212492318156046338,Neutral
1214707709582434304,Positive
1213217958232838145,Neutral
1201046417109856264,Neutral
1212374950557945856,Neutral
1212466253438345217,Neutral
1213989491695898624,Neutral
1214162889315147779,Positive
1212705614876545024,Negative
1213908150367260673,Neutral
1216597860231401473,Neutral
1216808318926303233,Neutral
1222927437341831170,Positive
1212295912199987201,Neutral
1214177431533129729,Neutral
1213088749791391744,Mixed
1215091858768044034,Positive
1217516211334012929,Neutral
1212251717003333633,Neutral
1213677956272287745,Negative
1212398628037251072,Neutral
1223011926864728065,Neutral
1212903002769633281,Neutral
1213153946799345664,Negative
1214053852275781633,Mixed
1209052665449197568,Neutral
1213033209430257665,Neutral
1216549230833295360,Neutral
1200971406319579137,Neutral
1212572143290081280,Neutral
1200980677258305537,Positive
1212442669785460736,Neutral
1201218506672476162,Negative
1214869394360324096,Neutral
1213072360225624066,Negative
1212984735296892929,Neutral
1212458921404837888,Negative
1213028371145334786,Positive
1213181431238840320,Negative
1212421612198354944,Positive
1201376379662716930,Neutral
1214012379354275840,Positive
1212829607810027520,Neutral
1213189890017546242,Positive
1212959812629204993,Neutral
1215492149984120832,Neutral
1217360878326222848,Neutral
1214691404997431296,Neutral
1217383638238670849,Positive
1213100667398545408,Positive
1214117534196281344,Neutral
1222950359183831042,Negative
1201432202690650113,Neutral
1213882132608757766,Neutral
1201205205372723201,Neutral
1212406331799457795,Neutral
1212425048646209539,Neutral
1214883282455801858,Neutral
1201510474875060227,Neutral
1212724490712604672,Negative
1201104064643313665,Negative
1212822378507427840,Neutral
1212280042623033345,Negative
1207057514564669441,Positive
1213868039101452298,Negative
1213026792942055424,Negative
1200986126141530113,Positive
1214879334000926720,Neutral
1212886428906065920,Neutral
1212432875842351104,Neutral
1212795586077958144,Negative
1216614882986151937,Positive
1212769759076474880,Neutral
1223105749120733190,Neutral
1201480884915970048,Positive
1213200040073801731,Negative
1201422011756613632,Negative
1213029200401223681,Neutral
1213181797065998338,Neutral
1209396115013025792,Neutral
1212593067930329089,Neutral
1212345244261527554,Neutral
1201501045316300802,Neutral
1214819839744913413,Negative
1201213028974415872,Neutral
1212212665688440834,Negative
1201297922400423936,Neutral
1212706146232020992,Positive
1213139999132127235,Negative
1212744632628592646,Negative
1201489045886558211,Negative
1212306819210776576,Neutral
1212750061970632705,Neutral
1214597089415450624,Positive
1208310755306680320,Neutral
1214170110711255044,Neutral
1213184652485308418,Negative
1211254940238274562,Neutral
1212803328377315334,Neutral
1201248836758515712,Positive
1212250055983407104,Neutral
1213230411700228101,Neutral
1212190167324405760,Positive
1201396266476941312,Neutral
1213109395749515265,Neutral
1212813256361947136,Neutral
1222907335385010176,Negative
1214125661998194688,Mixed
1214186799314219011,Negative
1217478946327089153,Neutral
1213069576344416256,Neutral
1216317428340228096,Neutral
1212574914479370243,Negative
1214882169082044416,Neutral
1212209140426321921,Negative
1214242827514724358,Neutral
1216401387803807749,Positive
1213143321054515203,Positive
1212238787629264897,Negative
1214231156402642946,Negative
1212829892309590022,Neutral
1213032871184797696,Negative
1213989123645726722,Positive
1213914312747737090,Positive
1212890987976019969,Positive
1213217105174319104,Neutral
1213142439210504192,Neutral
1200975721604304898,Neutral
1214677943680667650,Neutral
1214007480310730752,Neutral
1212954183378382848,Positive
1214004556423548929,Negative
1215015074093506561,Negative
1212844223713742848,Negative
1212256626524209152,Negative
1212233727432175616,Negative
1212845471632367616,Neutral
1212773969201434632,Positive
1212711510784520192,Neutral
1201132022820999170,Neutral
1214189547875164163,Neutral
1213734478230773761,Negative
1212355440367034368,Positive
1212952955273535488,Neutral
1216937487987363842,Negative
1213052696464416768,Negative
1212231886636044290,Negative
1213774787585200128,Neutral
1216913315861090304,Positive
1213937269318574080,Positive
1200989186351927297,Neutral
1213006258497871872,Neutral
1213051979213225984,Neutral
1201122354702753792,Neutral
1212339477986840576,Positive
1212598540637212672,Negative
1214867800981942273,Negative
1212457100233920513,Neutral
1214237485682823168,Neutral
1213003134559248385,Negative
1213953000529678339,Negative
1213162082876755968,Neutral
1212319938213531648,Neutral
1213807002796867584,Neutral
1214240559537303554,Neutral
1212065056415989760,Neutral
1214223286399307779,Neutral
1214102488627986434,Negative
1213858631520788486,Positive
1216622629462913024,Negative
1212522760116883456,Neutral
1201384825078341632,Neutral
1212202113452969984,Neutral
1222932959768076294,Neutral
1213239151270801416,Negative
1214026409271652353,Negative
1201333218030620672,Neutral
1213907015522758657,Neutral
1214828468736790530,Neutral
1212975554573557761,Neutral
1213082562320588800,Neutral
1212757932682743808,Neutral
1201162046626246656,Neutral
1213046320149258240,Negative
1212258934423269381,Neutral
1212787051751456768,Neutral
1212821907789275136,Neutral
1214156573993512962,Neutral
1201362789752868864,Neutral
1217377877471256576,Neutral
1212595991754481664,Neutral
1201471092558323717,Neutral
1213846290074718209,Neutral
1215977832440123392,Negative
1201081212032442368,Neutral
1212877246886756354,Neutral
1212272477331525632,Positive
1213167020449112065,Negative
1201165401654206464,Neutral
1212277702578716672,Neutral
1201123422270623744,Positive
1212404297784270849,Neutral
1214685846168899584,Neutral
1201316412972769280,Neutral
1201140384396525568,Positive
1213772347469189121,Neutral
1214142645947289601,Neutral
1201016836353073152,Neutral
1212426891120037888,Negative
1213991149716852736,Neutral
1212443439029202946,Neutral
1212747432037175297,Neutral
1201238305788039172,Neutral
1212770179966521344,Negative
1212469142563020800,Negative
1212280005591552000,Neutral
1214244229364568064,Positive
1222953118108876805,Positive
1216364257656344577,Positive
1213040508714586114,Neutral
1222972269988892674,Positive
1213111228345794560,Neutral
1212719701396262913,Positive
1213182879104163841,Neutral
1213073526485389318,Neutral
1213867474950787072,Neutral
1217479858189524992,Neutral
1212767642345517056,Neutral
1201461067450343425,Positive
1213139621825130498,Neutral
1212716739185774592,Negative
1213777608917344257,Neutral
1213800084175040512,Negative
1213111872074989568,Neutral
1212358847630921728,Neutral
1213832138489049095,Neutral
1212471113990717441,Negative
1212490318370746368,Negative
1214203546629001216,Negative
1216861730690740224,Neutral
1212415814101585921,Positive
1213822337738563588,Positive
1216191043047239682,Negative
1212427618580127744,Negative
1215047181335482369,Positive
1213234493563256832,Neutral
1214734222671405056,Neutral
1212708885485772800,Negative
1213749066590572544,Positive
1201410504389988352,Neutral
1212493420603817985,Negative
1212296802013192193,Neutral
1214804813214633984,Positive
1212809560379015168,Neutral
1213023812431822848,Positive
1201499693831741441,Mixed
1213872319074119680,Neutral
1212762501030518784,Mixed
1217370973831356416,Neutral
1213817437776490496,Neutral
1201460799136575489,Positive
1201159963760087040,Neutral
1213746471838920705,Neutral
1212198668679430145,Negative
1215939312723939328,Positive
1213681065212166144,Neutral
1216748842743410693,Neutral
1213132767183220737,Negative
1208218874920849408,Negative
1201207757979996160,Neutral
1212222593819955200,Negative
1213116406314815488,Neutral
1212735123029995520,Neutral
1215270690993115136,Neutral
1201367680978169856,Neutral
1214198076354842624,Neutral
1217302169378066437,Neutral
1211950201415634946,Neutral
1214245123984416768,Neutral
1213907035676434432,Positive
1214073719162843136,Neutral
1212971240652189697,Neutral
1212851376788824064,Neutral
1212190176606375936,Neutral
1212447387588935681,Negative
1212347575124267013,Neutral
1213137822896599041,Positive
1213904618738065410,Negative
1216607053390761984,Neutral
1214218841586327553,Negative
1201381095771643906,Mixed
1214061089324965888,Negative
1212876907521466368,Neutral
1213161771072143361,Neutral
1214187914252423168,Neutral
1216357956654108672,Negative
1201459913035309056,Neutral
1213939421281759232,Neutral
1213120059050209280,Neutral
1208136714448846848,Neutral
1201215435854766081,Positive
1213123336336740352,Neutral
1213029040543678464,Neutral
1212170721180426241,Neutral
1201188340520890374,Neutral
1215951651934216193,Mixed
1212217277493469186,Negative
1213225254962642944,Positive
1200918006089601029,Neutral
1212250485744373761,Positive
1212226706653765633,Neutral
1222996006381531149,Positive
1212801434351222785,Neutral
1211673135088635904,Positive
1213900135924731906,Positive
1214703286860816384,Negative
1214097958251253760,Positive
1212904293121982465,Neutral
1212436651399680000,Positive
1223089905544441856,Negative
1212530919418019840,Negative
1212181500235599872,Negative
1212250766829899776,Neutral
1212781347774902272,Neutral
1201144717846540288,Neutral
1201018181042819072,Neutral
1212983303978070018,Neutral
1213254230758379523,Neutral
1214555791593738240,Positive
1212981213507596289,Negative
1214177656889061377,Neutral
1222965591310577666,Neutral
1212397214414385153,Neutral
1214576573057241088,Negative
1201510482785513472,Negative
1213874073991819265,Negative
1212792640413941761,Neutral
1212505764817973248,Negative
1212513727184023552,Positive
1213144762011803654,Positive
1212822559563100161,Positive
1223010294714290177,Neutral
1212830509203644416,Mixed
1201422936114118656,Neutral
1201178827701006338,Negative
1213119616458866690,Positive
1214184373110673409,Positive
1212452433290551296,Positive
1213874966367809537,Negative
1213200058608472065,Neutral
1216614537560035329,Mixed
1216403904566525953,Positive
1201208582420742148,Positive
1212795036548714496,Neutral
1201250172077895680,Positive
1212397911872561157,Positive
1214682937175740417,Neutral
1201370138223792128,Neutral
1212768541344178177,Neutral
1201212279221567488,Negative
1213080412567810048,Positive
1213184779824164865,Neutral
1212735257830707204,Neutral
1216725496970579971,Mixed
1212820310673776640,Neutral
1201177253977174017,Negative
1212792090977095681,Neutral
1213112716174462976,Neutral
1212782231212756994,Neutral
1201007988661768192,Positive
1212430015658369024,Neutral
1214854279258935301,Mixed
1212749702770221058,Mixed
1215981778604871681,Neutral
1213199724167208965,Neutral
1217440725786398721,Neutral
1212247444106481664,Negative
1201252750148849664,Negative
1214790444330168320,Neutral
1214180006701813761,Neutral
1212466530509709312,Neutral
1201419650203959296,Neutral
1213030862083760128,Positive
1212755582991646720,Neutral
1214169186152468481,Neutral
1212396769566494720,Neutral
1222892222342778880,Negative
1201213158871969792,Negative
1212882811302154240,Mixed
1217371499990003712,Negative
1212713554526318593,Neutral
1201409364403212288,Positive
1213023924252004353,Negative
1212290013855129605,Neutral
1204829357174382594,Positive
1212371155509825536,Negative
1213185161015300101,Negative
1212776072925908997,Neutral
1212478678841454593,Mixed
1213091413094731776,Negative
1212301364128292865,Negative
1213963363988000768,Negative
1213167729378762753,Negative
1212431805489569792,Neutral
1217372700508815360,Neutral
1213041690333847553,Negative
1214183387960926208,Positive
1208457098322800640,Neutral
1222961507354497031,Negative
1212302621123514368,Neutral
1214218482356817920,Positive
1201463748680200193,Neutral
1201291464560517121,Neutral
1213677671449804802,Negative
1212809105112469504,Mixed
1208810736882991104,Neutral
1212442614944948224,Mixed
1214013951765168130,Positive
1213078287028817921,Neutral
1213004248583159808,Neutral
1201444026890764289,Mixed
1212839285885288448,Neutral
1201235947075129346,Neutral
1217429245288493059,Neutral
1202855545553731584,Positive
1216797285763428352,Neutral
1213020147130290183,Mixed
1212405395886657536,Negative
1212479052415549440,Neutral
1212994593400217600,Positive
1201075115628335104,Neutral
1201044723777048576,Negative
1214128035923927041,Positive
1201094199585755136,Neutral
1201446839519719424,Neutral
1211711783305719808,Neutral
1212479397090885632,Mixed
1212386631463981056,Positive
1211350394049376261,Positive
1216400199268143104,Neutral
1201201544324157441,Neutral
1213103092138496000,Mixed
1213780349861298177,Positive
1215932371972820992,Neutral
1212423447185367041,Positive
1213298271038443520,Negative
1216070538227060737,Negative
1201016498325721088,Neutral
1212279037093171200,Negative
1200958818508853248,Mixed
1214085383983685633,Neutral
1212494056070242304,Positive
1201224195788738560,Neutral
1214220925618573314,Neutral
1201140390528798727,Positive
1201214645828235271,Mixed
1212424414551314434,Mixed
1200975195709825024,Neutral
1202933719033622529,Mixed
1212956124938489856,Positive
1201180669885501440,Negative
1214762419509243904,Negative
1201443666159685637,Positive
1214166547419320320,Neutral
1212176494258270208,Positive
1213000666102292480,Neutral
1213733351418413056,Negative
1212240540495990786,Neutral
1214818862304309248,Neutral
1213056239191638018,Negative
1201200879245910017,Negative
1214072904700354561,Negative
1214174250636128256,Neutral
1201023176672718848,Neutral
1212480106859397120,Positive
1212792315229691904,Negative
1213136657022619648,Positive
1201371582238732288,Neutral
1213673210807554049,Neutral
1212239261510098944,Mixed
1213308873815277568,Negative
1201171419570286594,Mixed
1217308297423880193,Mixed
1200991593425178625,Positive
1212764804974358528,Mixed
1213866248519290880,Positive
1212167409693601792,Negative
1213759938113265665,Positive
1213826015585349634,Negative
1212389988337360898,Neutral
1209417242267521024,Neutral
1214768990041640961,Neutral
1214152927566319617,Neutral
1214166989607976960,Neutral
1213676350751428608,Neutral
1201016974828064770,Neutral
1212793358768365573,Negative
1212743764306997249,Positive
